Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,48,44,1,Jun 17,,,27,,,,,Rasmusseng
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,28,67,2,(none),,,,,,,4,2000 Electiong
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,48,1,Jun 6,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,42,44,4,Jun 8,,,,,17,,,LA Timesg
Minnesota,10,51,44,2,Jun 6,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,37,48,5,Jun 8,,,,,,,11,LA Timesg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,47,44,2,Jun 6,,,5,,,,,Zogbyg
New Hampshire,4,46,46,2,Jun 9,,,,4,,,,American Res. Groupg
New Jersey,15,46,43,5,May 16,,,15,,,,,Quinnipiac Univ.g
New Mexico,5,47,48,2,Jun 6,,,,,5,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,41,48,3,May 17,,,,,,15,,Mason-Dixong
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,45,42,4,Jun 8,,,20,,,,,LA Timesg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,44,39,4,Jun 1,,7,,,,,,Moore Informationg
Pennsylvania,21,47,46,6,Jun 9,,,21,,,,,Survey USAg
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,41,49,1,Jun 16,,,,,,11,,Rasmusseng
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,46,45,4,Jun 11,,,11,,,,,Moore Informationg
West Virginia,5,47,44,3,Jun 17,,,5,,,,,American Res. Groupg
Wisconsin,10,42,44,4,Jun 8,,,,,10,,,LA Timesg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,43,51,2,Jun 6,,,,,,6,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmusseng
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,48,44,1,Jun 17,,,27,,,,,Rasmusseng
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,28,67,2,(none),,,,,,,4,2000 Electiong
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,48,1,Jun 6,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,42,44,4,Jun 8,,,,,17,,,LA Timesg
Minnesota,10,51,44,2,Jun 6,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,37,48,5,Jun 8,,,,,,,11,LA Timesg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,47,44,2,Jun 6,,,5,,,,,Zogbyg
New Hampshire,4,46,46,2,Jun 9,,,,4,,,,American Res. Groupg
New Jersey,15,46,43,5,May 16,,,15,,,,,Quinnipiac Univ.g
New Mexico,5,47,48,2,Jun 6,,,,,5,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,41,48,3,May 17,,,,,,15,,Mason-Dixong
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,45,42,4,Jun 8,,,20,,,,,LA Timesg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,44,39,4,Jun 1,,7,,,,,,Moore Informationg
Pennsylvania,21,47,46,6,Jun 9,,,21,,,,,Survey USAg
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,41,49,1,Jun 16,,,,,,11,,Rasmusseng
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,46,45,4,Jun 11,,,11,,,,,Moore Informationg
West Virginia,5,47,44,3,Jun 17,,,5,,,,,American Res. Groupg
Wisconsin,10,42,44,4,Jun 8,,,,,10,,,LA Timesg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmusseng
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,46,50,1,Jun 20,,,,,27,,,Zogbyg
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,28,67,2,(none),,,,,,,4,2000 Electiong
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,46,47,2,Jun 20,,,,,17,,,Zogbyg
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogbyg
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogbyg
New Jersey,15,46,43,5,May 16,,,15,,,,,Quinnipiac Univ.g
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000g
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,45,51,1,Jun 20,,,,,,20,,Zogbyg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogbyg
Pennsylvania,21,52,45,2,Jun 20,,21,,,,,,Zogbyg
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogbyg
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogbyg
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogbyg
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogbyg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmusseng
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,46,50,1,Jun 20,,,,,27,,,Zogbyg
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,28,67,2,(none),,,,,,,4,2000 Electiong
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,46,47,2,Jun 20,,,,,17,,,Zogbyg
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogbyg
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogbyg
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.g
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000g
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,45,51,1,Jun 20,,,,,,20,,Zogbyg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogbyg
Pennsylvania,21,52,45,2,Jun 20,,21,,,,,,Zogbyg
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogbyg
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogbyg
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogbyg
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogbyg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmusseng
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,48,42,1,Jun 22,,27,,,,,,Rasmusseng
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,28,67,2,(none),,,,,,,4,2000 Electiong
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,46,47,2,Jun 20,,,,,17,,,Zogbyg
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogbyg
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogbyg
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.g
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000g
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Groupg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogbyg
Pennsylvania,21,49,43,2,Jun 22,,21,,,,,,Quinnipiac Univ.g
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogbyg
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogbyg
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogbyg
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogbyg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmusseng
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Groupg
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,40,42,5,Jun 23,,,,,17,,,Fox/Opinion Dyn.g
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogbyg
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogbyg
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.g
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000g
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Groupg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogbyg
Pennsylvania,21,49,43,2,Jun 22,,21,,,,,,Quinnipiac Univ.g
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogbyg
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogbyg
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogbyg
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogbyg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmusseng
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Groupg
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,40,42,5,Jun 23,,,,,17,,,Fox/Opinion Dyn.g
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogbyg
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogbyg
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.g
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000g
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Groupg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogbyg
Pennsylvania,21,43,45,2,Jun 23,,,,,21,,,Quinnipiac & Foxg
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogbyg
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogbyg
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogbyg
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badgerg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmusseng
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Groupg
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USAg
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.g
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogbyg
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USAg
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USAg
Louisiana,9,42,48,,May 26,,,,,,9,,Market Researchg
Maine,4,54,35,3,May 31,4,,,,,,,Rasmusseng
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.g
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.g
Michigan,17,40,42,5,Jun 23,,,,,17,,,Fox/Opinion Dyn.g
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogbyg
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Electiong
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogbyg
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogbyg
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.g
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogbyg
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000g
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Groupg
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Researchg
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogbyg
Pennsylvania,21,43,45,2,Jun 23,,,,,21,,,Quinnipiac & Foxg
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmusseng
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogbyg
Texas,34,38,58,3,May 31,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmusseng
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogbyg
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogbyg
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badgerg
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,28,59,10,(none),,,,,,,3,2000 Electiong
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutionsg
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogbyg
California,55,51,39,4,May 24,55,,,,,,,Field Pollg
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Groupg
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantageg
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
